Text,Label
Saya merasa sedikit tidak nyaman di tenggorokan setelah minum air dingin.,Low
Orang ini merasa capek setelah mengikuti perjalanan wisata seharian penuh.,Low
Seorang pria mengeluhkan kulitnya kering setelah seharian berada di bawah sinar matahari.,Low
Orang ini merasa sedikit pegal di punggung setelah duduk di kursi tanpa sandaran.,Low
Seorang anak merasa matanya gatal setelah terkena debu di lapangan.,Low
Orang ini merasa sedikit nyeri di pergelangan kaki setelah berjalan jauh dengan sepatu baru.,Low
Seorang wanita merasa pusing ringan setelah bekerja seharian tanpa istirahat.,Low
Orang ini merasa sedikit mual setelah mencoba makanan baru yang terlalu berminyak.,Low
Ada kebakaran besar di gedung tinggi banyak penghuni terjebak di lantai atas.,High
Korban kecelakaan kendaraan ditemukan dengan pendarahan hebat dan tidak sadar.,High
Ledakan di kilang minyak menyebabkan luka bakar serius pada beberapa pekerja.,High
Orang ini mengalami cedera kepala berat setelah tabrakan di jalan tol.,High
Seorang bayi tidak bernapas setelah tersedak susu segera kirim ambulans.,High
Ada insiden kebakaran besar di pasar malam korban membutuhkan bantuan segera.,High
Orang ini tersengat listrik dan tidak bergerak segera lakukan tindakan darurat.,High
Korban longsor ditemukan di bawah tumpukan tanah dengan kondisi kritis.,High
Seorang anak terjatuh dari tangga kecil dan mengalami nyeri di pergelangan tangan.,Medium
Orang ini mengalami pusing berat setelah berada di ruangan yang panas terlalu lama.,Medium
Seorang wanita mengeluhkan sakit kepala hebat setelah menatap layar ponsel sepanjang hari.,Medium
Orang ini mengalami luka kecil di jari akibat tertimpa benda logam ringan.,Medium
Seorang pria merasa sedikit mual setelah makan makanan berminyak berlebihan.,Medium
Orang ini terluka ringan di lutut akibat terpeleset di lantai basah.,Medium
Seorang wanita mengalami ruam di tangan setelah mencuci menggunakan deterjen baru.,Medium
Orang ini mengeluhkan nyeri ringan di bahu setelah mencoba mengangkat benda berat.,Medium
Saya merasa sedikit tidak nyaman di punggung setelah duduk terlalu lama di kursi keras.,Low
Orang ini jatuh dari pohon kaki dan punggungnya terkilir.,Medium
Seorang pria merasa kulitnya kering setelah terpapar AC sepanjang hari.,Low
Orang ini merasa sedikit gatal di tangan setelah menyentuh tanaman liar.,Low
Seorang anak tenggorokannya sakit setelah minum minuman kemasan di warung.,Low
Orang ini merasa pegal di kaki setelah berdiri lama di keramaian.,Low
Seorang wanita merasa sedikit tidak nyaman di bahu setelah tidur dalam posisi yang salah.,Low
Orang ini merasa nyeri ringan di jari akibat mengetik sepanjang malam.,Low
Seorang pria terjebak di dalam mobil yang terendam air setelah kecelakaan di jembatan.,High
Ada kebakaran besar di pabrik tekstil banyak pekerja terluka dan terjebak.,High
Ledakan tabung bahan bakar menyebabkan luka bakar serius pada penduduk sekitar.,High
Korban tabrakan motor dengan truk ditemukan dengan pendarahan berat di kepala.,High
Orang ini tersedak makanan besar dan tidak bisa bernapas situasi sangat darurat.,High
Ada insiden kebakaran di gedung perkantoran dengan banyak orang terjebak di dalam.,High
Seorang anak ditemukan tidak sadar setelah terjatuh dari ketinggian di taman bermain.,High
Korban longsor terjebak di bawah reruntuhan rumah membutuhkan bantuan segera.,High
Seorang wanita mengeluhkan nyeri di lutut setelah terpeleset di tangga basah.,Medium
Orang ini merasa pusing berat setelah berada di ruangan penuh asap terlalu lama.,Medium
Seorang pria mengalami luka kecil di tangan setelah bekerja dengan alat tajam.,Medium
Orang ini mengeluhkan sakit kepala parah setelah tidak tidur selama dua hari berturut-turut.,Medium
Seorang anak mengalami luka gores di siku setelah terjatuh saat berlari di taman.,Medium
Orang ini merasa nyeri ringan di punggung setelah membawa beban berat sepanjang hari.,Medium
Seorang wanita merasa sedikit mual setelah makan makanan pedas di acara keluarga.,Medium
Orang ini mengalami kram ringan di kaki setelah bermain olahraga tanpa pemanasan.,Medium
Saya merasa sedikit pegal di bahu setelah tidur di posisi yang salah.,Low
Orang ini merasa lelah ringan setelah berolahraga.,Low
Seorang anak merasa tenggorokannya kering setelah bermain sepak bola di lapangan berdebu.,Low
Orang ini merasa sedikit gatal di kulit setelah menggunakan produk pembersih baru.,Low
Seorang wanita merasa nyeri ringan di pergelangan tangan setelah mengetik sepanjang hari.,Low
Orang ini merasa sedikit tidak nyaman di punggung setelah bekerja di meja sepanjang hari.,Low
Seorang pria merasa matanya lelah setelah menonton TV tanpa henti selama beberapa jam.,Low
Orang ini merasa sedikit tidak enak badan setelah makan makanan yang terlalu berminyak.,Low
Korban kecelakaan kereta ditemukan tidak sadar dengan luka serius di kepala.,High
Ada ledakan di fasilitas penyimpanan bahan bakar beberapa pekerja mengalami luka bakar berat.,High
Seorang bayi tidak bernapas setelah tenggelam di bak mandi segera kirim bantuan.,High
Orang ini tersedak benda kecil dan tidak menunjukkan tanda-tanda pernapasan.,High
Ada kebakaran besar di asrama mahasiswa beberapa orang terjebak di lantai atas.,High
Seorang pria ditemukan tidak sadar di lokasi konstruksi setelah tertimpa alat berat.,High
Korban longsor membutuhkan evakuasi segera dari bawah timbunan tanah.,High
Orang ini mengalami kejang-kejang di tengah jalan situasi sangat mendesak.,High
Orang ini mengalami luka kecil di dahi setelah terjatuh di lantai basah.,Medium
Seorang anak mengalami nyeri ringan di pergelangan tangan setelah bermain ayunan.,Medium
Orang ini mengeluhkan sakit kepala parah setelah menghabiskan waktu lama di ruangan pengap.,Medium
Seorang pria merasa mual setelah makan makanan yang terlalu pedas.,Medium
Orang ini terluka ringan di lutut setelah terjatuh di jalan berbatu.,Medium
Seorang wanita mengalami ruam ringan di tangan setelah menggunakan lotion baru.,Medium
Orang ini merasa nyeri ringan di punggung setelah berdiri lama di konser.,Medium
Seorang anak merasa sedikit tidak nyaman di perut setelah makan terlalu banyak permen.,Medium
Setelah seharian berjalan di pusat perbelanjaan kaki saya terasa sangat sakit dan sulit untuk melangkah.,Medium
Orang ini merasa matanya lelah setelah membaca dalam pencahayaan yang buruk.,Low
Seorang pria merasa tenggorokannya gatal setelah berbicara dalam waktu lama.,Low
Orang ini merasa sedikit mual dan pusing setelah mencoba makanan baru yang terlalu asin.,Medium
Seorang wanita merasa nyeri ringan di bahu setelah mengangkat tas berat sepanjang hari.,Low
Orang ini merasa sedikit tidak nyaman di pergelangan kaki setelah berolahraga tanpa pemanasan.,Low
Seorang anak merasa kulitnya gatal ringan setelah bermain di taman berdebu.,Low
Orang ini merasa sedikit tidak nyaman di punggung setelah tidur di sofa kecil.,Low
Seorang pria terjebak di bawah mobil setelah tabrakan di jalan tol kondisinya kritis.,High
Ada ledakan besar di pabrik bahan kimia banyak pekerja mengalami luka bakar serius.,High
Korban tabrakan kendaraan ditemukan tidak bernapas dengan luka parah di dada.,High
Seorang bayi tersedak mainan kecil dan tidak dapat bernapas segera kirim ambulans.,High
Ada kebakaran besar di pusat perbelanjaan banyak pelanggan membutuhkan evakuasi.,High
Korban longsor ditemukan tidak sadar di bawah reruntuhan rumah.,High
Orang ini mengalami serangan epilepsi di tempat umum segera lakukan tindakan darurat.,High
Korban kecelakaan pesawat kecil ditemukan dengan luka bakar serius segera kirim bantuan.,High
Seorang anak terjatuh dari kursi tinggi dan mengalami nyeri ringan di kepala.,Medium
Orang ini mengeluhkan sakit punggung setelah mengangkat barang berat di tempat kerja.,Medium
Seorang pria merasa pusing berat setelah berdiri lama di bawah terik matahari.,Medium
Orang ini terluka ringan di tangan setelah mencoba memotong benda keras dengan pisau.,Medium
Seorang wanita merasa mual setelah makan makanan pedas saat makan siang.,Medium
Orang ini mengalami nyeri ringan di pergelangan kaki setelah bermain basket.,Medium
Seorang anak mengeluh tenggorokannya gatal setelah minum air dingin.,Medium
Orang ini merasa nyeri ringan di punggung setelah duduk terlalu lama di kursi kecil.,Medium
Saya merasa pegal ringan di tangan setelah mengetik sepanjang malam untuk menyelesaikan laporan.,Low
Setelah berjalan-jalan seharian di taman hiburan orang ini merasa sangat haus.,Low
Seorang wanita merasa kulitnya kering setelah berada di ruangan dengan AC sepanjang hari.,Low
Orang ini merasa sedikit gatal di kulit setelah menggunakan sabun baru di kamar mandi.,Low
Seorang pria merasa sedikit tidak nyaman di kaki setelah memakai sepatu yang terlalu kecil.,Low
Orang ini merasa matanya lelah setelah menatap layar komputer tanpa jeda selama berjam-jam.,Low
Seorang lansia pingsan setelah kelelahan bekerja.,Medium
Orang ini merasa sedikit pusing setelah tidak makan seharian.,Low
Korban kecelakaan di jalan tol ditemukan dengan banyak luka serius dan tidak sadarkan diri.,High
Ada kebakaran besar di hotel dengan penghuni terjebak di lantai atas membutuhkan bantuan segera.,High
Ledakan di laboratorium kimia menyebabkan luka bakar parah pada beberapa peneliti.,High
Orang ini ditemukan tidak bernapas setelah terjebak dalam kebakaran besar.,High
Korban longsor ditemukan dengan cedera kepala serius segera kirim bantuan.,High
Ada tabrakan kapal nelayan di laut banyak korban terlempar ke air dan membutuhkan evakuasi.,High
Seorang anak tersedak mainan kecil tidak menunjukkan respons segera lakukan tindakan darurat.,High
Korban kecelakaan pesawat ditemukan dengan luka bakar serius dan membutuhkan bantuan segera.,High
Orang ini merasa sakit kepala intens setelah bekerja di depan komputer tanpa jeda.,Medium
Seorang anak terjatuh dari sepeda dan mengalami luka ringan di siku.,Medium
Orang ini mengeluhkan nyeri di punggung bawah setelah berdiri terlalu lama di tempat kerja.,Medium
Seorang pria merasa pusing ringan setelah tidak makan sepanjang hari.,Medium
Orang ini mengalami luka kecil di tangan akibat mencoba membuka botol dengan alat tajam.,Medium
Seorang wanita merasa nyeri ringan di bahu setelah membawa tas berat di bahunya sepanjang hari.,Medium
Orang ini mengeluhkan mual setelah mengonsumsi makanan yang terlalu berminyak.,Medium
Seorang anak mengeluhkan tenggorokannya terasa gatal setelah makan makanan asin.,Medium
Saya merasa sedikit tidak nyaman di punggung setelah duduk terlalu lama tanpa bergerak.,Low
Orang ini merasa lelah ringan setelah berjalan sepanjang hari di pasar.,Low
Seorang wanita merasa kulitnya kering setelah menggunakan sabun yang terlalu keras.,Low
Orang ini merasa matanya lelah setelah membaca selama berjam-jam tanpa istirahat.,Low
Seorang anak merasa tenggorokannya kering setelah bermain di luar ruangan di cuaca panas.,Low
Orang ini merasa sedikit pusing setelah menghabiskan waktu di ruangan dengan ventilasi buruk.,Low
Seorang pria merasa sedikit tidak nyaman di kaki setelah mengenakan sepatu baru seharian.,Low
Orang ini merasa pegal ringan di tangan setelah bekerja mengetik sepanjang hari.,Low
Ada insiden kebakaran besar di apartemen beberapa orang melompat dari jendela untuk menyelamatkan diri.,High
Seorang pria ditemukan tidak sadarkan diri di jalan setelah kecelakaan parah.,High
Korban tabrakan kereta dengan mobil ditemukan dalam kondisi kritis dan membutuhkan ambulans segera.,High
Ledakan besar di stasiun kereta menyebabkan banyak korban luka bakar serius.,High
Korban longsor terjebak di bawah reruntuhan dengan luka serius situasi sangat mendesak.,High
Orang ini mengalami serangan jantung di tempat kerja dan tidak menunjukkan respons.,High
Ada kebakaran besar di rumah sakit beberapa pasien tidak dapat dievakuasi dengan cepat.,High
Seorang anak tersedak dan tidak dapat bernapas segera kirim bantuan darurat.,High
Seorang wanita merasa sakit punggung setelah mengangkat koper berat selama perjalanan.,Medium
Orang ini terluka ringan di tangan setelah memotong makanan dengan pisau tumpul.,Medium
Seorang anak mengeluhkan nyeri di lutut setelah jatuh kecil di halaman sekolah.,Medium
Orang ini merasa pusing berat setelah berada di ruangan tanpa ventilasi selama beberapa jam.,Medium
Seorang pria merasa sedikit mual setelah makan makanan pedas saat makan malam.,Medium
Orang ini mengalami nyeri ringan di bahu setelah bekerja di depan komputer sepanjang hari.,Medium
Seorang wanita mengalami ruam ringan setelah menggunakan kosmetik baru.,Medium
Orang ini mengeluhkan sakit kepala yang parah setelah terpapar sinar matahari terlalu lama.,Medium
Saya merasa sedikit tidak nyaman di kaki setelah berjalan jauh dengan sepatu baru.,Low
Orang ini merasa pegal ringan di tangan setelah bermain video game sepanjang malam.,Low
Seorang anak merasa tenggorokannya kering setelah bernyanyi sepanjang hari di sekolah.,Low
Orang ini merasa matanya lelah setelah membaca buku di cahaya redup.,Low
Seorang wanita merasa sedikit mual setelah makan makanan yang terlalu manis.,Low
Orang ini merasa kulitnya kering setelah menghabiskan waktu di ruangan ber-AC.,Low
Seorang pria merasa lelah ringan setelah berdiri sepanjang hari di acara konser.,Low
Orang ini merasa sedikit gatal di lengan setelah menyentuh tanaman liar di taman.,Low
Ada tabrakan kendaraan besar di jalan tol korban ditemukan tidak sadarkan diri.,High
Korban ledakan di gedung apartemen mengalami luka bakar serius dan membutuhkan bantuan segera.,High
Seorang anak ditemukan tenggelam di kolam renang umum dan tidak bernapas.,High
Ledakan tabung gas menyebabkan kebakaran besar di dapur restoran beberapa korban luka parah.,High
Orang ini tertimpa puing-puing bangunan akibat gempa bumi kondisinya kritis.,High
Seorang pria mengalami cedera kepala serius setelah terjatuh dari ketinggian di lokasi konstruksi.,High
Ada kebakaran besar di bioskop banyak penonton terjebak dan mengalami sesak napas.,High
Korban kecelakaan kereta ditemukan dalam kondisi kritis di dekat perlintasan.,High
Orang ini merasa nyeri ringan di bagian bahu setelah mengangkat beban berat.,Medium
Seorang anak terluka ringan di siku setelah terjatuh dari tangga kecil di rumah.,Medium
Orang ini merasa pusing setelah bekerja terlalu lama tanpa istirahat di depan komputer.,Medium
Seorang pria mengeluhkan sakit kepala setelah terpapar suara bising sepanjang hari.,Medium
Orang ini terluka kecil di kaki akibat terpeleset di lantai basah.,Medium
Seorang wanita mengeluh mual setelah makan makanan berminyak di kantin.,Medium
Orang ini mengalami ruam kecil di tangan setelah menggunakan produk pembersih baru.,Medium
Seorang anak merasa lelah setelah bermain seharian di taman bermain lokal.,Medium
Saya merasa sedikit tidak nyaman di leher setelah tidur dalam posisi yang salah.,Low
Orang ini merasa matanya kering setelah bekerja dengan layar komputer tanpa jeda.,Low
Seorang anak merasa gatal di kulitnya setelah bermain di kebun dengan banyak serangga.,Low
Orang ini merasa sedikit pegal di kaki setelah berjalan-jalan sepanjang hari di kebun binatang.,Low
Seorang wanita merasa lelah ringan setelah berdiri sepanjang hari di pasar malam.,Low
Orang ini merasa sedikit tidak nyaman di pergelangan kaki setelah berjalan jauh tanpa sepatu yang mendukung.,Low
Seorang pria merasa tenggorokannya kering setelah berbicara tanpa henti selama presentasi kerja.,Low
Orang ini merasa kulitnya sedikit berminyak setelah terkena matahari sepanjang hari.,Low
Seorang pria terjebak di bawah truk setelah kecelakaan di jalan tol kondisinya sangat kritis.,High
Ada kebakaran besar di pabrik kimia banyak pekerja terluka parah akibat ledakan.,High
Korban kecelakaan pesawat ditemukan dalam kondisi tidak sadar dengan luka bakar serius.,High
Seorang anak tersedak makanan kecil dan tidak menunjukkan tanda-tanda pernapasan.,High
