Text,Label
anak saya sedikit batuk dan hidungnya mampet tapi dia masih bisa makan dan main seperti biasa,Low
suami saya sedikit pegal di bagian leher setelah bangun tidur tapi sudah lebih baik setelah minum obat,Low
ibu saya merasa sedikit lelah setelah jalanjalan tapi sudah duduk dan dia mulai merasa nyaman,Low
tolong saya merasa sedikit mual setelah makan siang tapi sudah minum air dan lebih baik,Low
tolong saya sedikit kelelahan setelah beraktivitas seharian tapi saya bisa duduk dan minum air,Low
anak saya merasa sedikit gatal setelah kena sinar matahari tapi sudah lebih baik setelah diberi lotion,Low
suami saya sedikit pusing setelah berdiri lama tapi sudah duduk dan merasa lebih segar,Low
tolong saya sedikit pusing setelah lama duduk tapi sudah istirahat dan lebih baik,Low
ibu saya merasa sedikit sesak napas setelah jalan jauh tapi dia bisa duduk dan merasa lebih baik,Low
tolong anak saya jatuh dan tangannya sakit banget tapi dia masih bisa ngomong dan menangis,Medium
suami saya mual dan pusing setelah makan tapi dia masih bisa tidur dan nggak parah,Medium
saya sedikit pusing dan mual setelah kena matahari terlalu lama tapi saya bisa duduk dan minum air,Medium
tolong saya merasa sedikit sesak napas setelah berlari tapi saya bisa berhenti dan minum air,Medium
anak saya batuk parah dan mulai kesulitan bernapas tapi dia masih bisa tidur dan nggak demam,Medium
tolong saya sedikit pusing setelah lama berdiri tapi sudah duduk dan minum air,Low
anak saya merasa sedikit pegal setelah bermain terlalu lama tapi sudah tidur dan merasa lebih baik,Low
suami saya sedikit sakit perut setelah makan terlalu cepat tapi sudah minum obat dan lebih baik,Low
ibu saya sedikit pusing dan lelah setelah jalan kaki tapi sudah duduk dan minum air,Low
tolong saya sedikit mual setelah makan tapi sudah tidur sebentar dan lebih baik,Low
anak saya sedikit pusing setelah bermain di luar tapi dia sudah minum air dan duduk sebentar,Low
suami saya sedikit gatal setelah kena debu tapi sudah lebih baik setelah pakai salep,Low
ibu saya sedikit sakit kepala setelah lama menonton tv tapi sudah tidur sebentar dan merasa lebih baik,Low
tolong saya sedikit pegal setelah duduk lama tapi sudah jalan sedikit dan lebih baik,Low
tolong anak saya sedikit demam tapi dia masih bisa bermain dan nggak terlihat parah,Low
tolong ada orang pingsan dan wajahnya sudah pucat saya nggak bisa bangunin dia napasnya lemah,High
anak saya pingsan setelah jatuh dari sepeda kepala dan tubuhnya keras banget,High
ada kecelakaan mobil di depan rumah ada yang berdarah banyak tolong segera datang,High
suami saya tibatiba pingsan dan mukanya kebiruan tolong datang cepat,High
tolong ibu saya tibatiba kejangkejang dan mulutnya berbusa saya takut dia gak sadar lagi,High
saya kesulitan bernapas dada saya sakit banget dan saya nggak bisa berdiri lama,High
anak saya nggak bisa berhenti batuk dan sesak napas keadaannya makin parah,High
tolong ada orang jatuh di jalan dan nggak bergerak sama sekali darahnya banyak,High
ibu saya pingsan dan sudah beberapa menit nggak sadar tolong datang cepat,High
tolong ada yang tertabrak mobil di depan darahnya banyak dan napasnya terengahengah,High
suami saya tibatiba pusing dan mual dia muntah beberapa kali tapi masih bisa bicara pelan,Medium
anak saya jatuh dari tempat tidur dan kepalanya berdarah sedikit tapi masih bisa nangis,Medium
saya agak sesak napas setelah naik tangga cepat tapi saya bisa duduk dan bernapas lebih baik sekarang,Medium
tolong saya rasa pusing banget dan mual setelah makan tapi saya masih bisa berbaring dan berbicara,Medium
tolong anak saya sakit perut setelah makan pedas dia nggak bisa tidur dan kelihatan nggak enak badan,Medium
suami saya sedikit sesak napas setelah olahraga berat tapi sudah minum air dan bisa duduk pelan,Medium
tolong anak saya demam tinggi wajahnya sudah panas banget tapi dia masih bisa tidur,Medium
ibu saya sedikit pusing dan lemas setelah lama di luar tapi dia masih bisa berdiri dan minum air,Medium
tolong saya merasa sedikit pusing setelah lama duduk di depan komputer tapi sudah minum air,Low
anak saya sedikit batuk dan pilek setelah keluar rumah tapi masih bisa bermain dan nggak demam,Low
suami saya sedikit pegal di punggung setelah bekerja tapi dia bisa bergerak pelan,Low
ibu saya sedikit sakit kepala tapi dia bisa minum obat dan tidur sebentar,Low
saya merasa sedikit kelelahan setelah bekerja tapi sudah istirahat dan merasa lebih baik,Low
tolong saya merasa sedikit gatalgatal setelah kena debu tapi sudah pakai salep dan lebih nyaman,Low
anak saya sedikit capek setelah berlarilari tapi dia sudah minum air dan duduk sebentar,Low
suami saya merasa sedikit mual setelah makan tapi dia sudah duduk dan lebih baik sekarang,Low
tolong saya sedikit pusing setelah tidur terlalu lama tapi saya bisa duduk dan minum air,Low
ibu saya sedikit sesak napas setelah berjalan terlalu lama tapi dia bisa duduk dan merasa lebih baik,Low
tolong anak saya tibatiba jatuh dan tangannya terkilir dia kesakitan banget tapi masih bisa bicara,Medium
suami saya merasa mual dan sedikit pusing setelah makan tapi dia masih bisa tidur dan nggak parah,Medium
saya merasa pusing dan sedikit mual setelah bekerja lama di panas tapi saya bisa duduk dan minum air,Medium
tolong saya merasa nyeri di dada dan sesak napas sedikit tapi masih bisa berdiri dan minum air,Medium
anak saya sedikit kesulitan bernapas setelah lari tapi dia sudah bisa duduk dan minum air,Medium
tolong saya sedikit pegal di pinggang setelah kerja tapi saya sudah tidur sebentar dan lebih baik,Low
anak saya merasa sedikit pusing setelah terlalu lama bermain tapi dia masih bisa makan dan bicara,Low
suami saya sedikit lelah setelah berolahraga tapi sudah minum air dan merasa lebih segar,Low
ibu saya sedikit demam setelah jalan jauh tapi dia bisa duduk dan minum obat,Low
tolong saya sedikit sakit kepala setelah lama bekerja tapi sudah minum obat dan merasa lebih baik,Low
anak saya sedikit tersedak tapi sudah lebih baik setelah minum air,Low
suami saya merasa sedikit pusing setelah berdiri lama tapi dia sudah duduk dan minum air,Low
tolong saya sedikit capek setelah lama jalan tapi sudah duduk dan merasa lebih segar,Low
ibu saya sedikit gatalgatal setelah kena sinar matahari tapi sudah lebih baik setelah pakai lotion,Low
tolong saya merasa sedikit mual setelah makan siang tapi sudah minum air dan lebih baik,Low
tolong ada kecelakaan besar ada darah banyak dan seseorang pingsan cepat datang,High
anak saya tibatiba kejangkejang dan gak bisa berhenti tolong segera datang,High
suami saya pingsan dan tubuhnya kaku napasnya sangat lemah tolong cepat,High
ada yang pingsan di jalan tubuhnya sudah biru dan gak bisa bernapas cepat datang,High
tolong ibu saya tibatiba jatuh dan gak bisa bangun tubuhnya dingin banget dan gak ada reaksi,High
saya sesak napas dada saya sakit banget tolong cepat saya gak bisa bernapas dengan normal,High
tolong anak saya terjatuh dari tempat tinggi dia gak sadar dan banyak darah di kepalanya,High
tolong ada pria pingsan di rumah mukanya sudah pucat dan tubuhnya kaku gak bisa bernapas,High
tolong ibu saya kejangkejang dan mulutnya berbusa saya takut dia gak sadar lagi,High
tolong anak saya pingsan setelah makan sesuatu yang dia alergi wajahnya sudah membiru,High
tolong anak saya pusing banget dan badannya agak panas tapi masih bisa bicara pelan,Medium
saya sedikit sesak napas setelah berlari tapi saya bisa duduk dan bernapas lebih baik,Medium
suami saya merasa mual dan sedikit pusing setelah makan pedas tapi masih bisa duduk dan minum,Medium
ibu saya merasa sedikit pusing dan tubuhnya agak lemas setelah kerja seharian tapi masih bisa berbicara,Medium
tolong saya merasa sedikit nyeri di dada dan pusing setelah angkat barang berat tapi masih bisa bernapas,Medium
suami saya merasa agak pusing dan mual setelah pulang kerja dia masih bisa tidur pelan dan bicara,Medium
tolong anak saya sedikit jatuh dari sepeda lututnya berdarah tapi dia masih bisa berdiri,Medium
ibu saya sedikit demam dan tubuhnya lemas setelah keluar rumah dia masih bisa duduk dan minum,Medium
saya merasa sedikit sesak napas dan dada berat setelah olahraga tapi bisa beristirahat sebentar,Medium
tolong saya sedikit pusing dan merasa mual setelah makan makanan yang terlalu pedas,Medium
saya merasa sedikit nyeri di leher setelah tidur semalaman tapi sudah mendingan setelah sedikit gerakan,Low
anak saya batukbatuk ringan setelah bermain di luar gak ada yang parah cuma batuk biasa,Low
suami saya merasa sedikit pegal di punggung setelah bekerja tapi dia masih bisa bergerak pelan,Low
tolong saya sedikit mual setelah makan pedas tapi sudah minum air dan lebih baik,Low
ibu saya sedikit nyeri di kaki setelah jalan jauh tapi sudah tidur sebentar dan lebih baik,Low
tolong saya agak pusing setelah berdiri terlalu lama tapi sudah duduk dan minum air,Low
anak saya sedikit gatalgatal setelah kena debu tapi sudah lebih baik setelah pakai salep,Low
saya merasa sedikit lelah setelah berjalan jauh tapi sudah duduk dan minum air,Low
tolong saya sedikit pegal setelah angkat barang berat tapi sudah lebih baik setelah istirahat,Low
suami saya sedikit sakit kepala setelah lama bekerja tapi dia masih bisa beristirahat dengan tenang,Low
ibu saya merasa pusing dan agak mual setelah keluar rumah tapi masih bisa bicara dengan jelas,Medium
tolong anak saya sedikit pingsan setelah terlalu lama berlari tapi sudah sadar kembali cuma mual,Medium
suami saya merasa pusing dan dada terasa agak sesak setelah kerja keras seharian tapi dia masih bisa duduk,Medium
saya sedikit sesak napas dan pusing setelah makan tapi sudah minum air dan lebih baik sedikit,Medium
tolong saya merasa sedikit pusing dan lelah setelah beraktivitas tapi masih bisa bernapas dan duduk,Medium
tolong saya sedikit sakit kepala setelah lama bekerja tapi sudah minum obat dan lebih baik,Low
anak saya sedikit alergi kulitnya gatalgatal setelah kena debu tapi sudah lebih baik setelah pakai salep,Low
suami saya merasa sedikit pegal di punggung setelah seharian bekerja tapi sudah lebih baik setelah tidur,Low
saya sedikit lelah setelah seharian bekerja tapi sudah duduk dan merasa lebih segar,Low
ibu saya merasa sedikit gatalgatal setelah cuaca panas tapi sudah pakai krim dan lebih nyaman,Low
tolong saya sedikit pusing setelah lama di luar rumah tapi sudah minum air dan merasa lebih baik,Low
suami saya sedikit lelah setelah angkat barang berat tapi dia sudah duduk dan merasa lebih baik,Low
anak saya merasa sedikit pusing setelah duduk terlalu lama tapi sudah bisa berdiri dan minum,Low
ibu saya merasa sedikit pusing setelah bangun tidur tapi sudah makan dan merasa lebih baik,Low
tolong suami saya tibatiba jatuh pingsan sudah nggak bergerak gimana caranya bisa bangun lagi,High
ada orang kecelakaan banyak darah banget tubuhnya nggak gerak sama sekali segera kirim ambulans,High
istri saya lagi kejangkejang mulutnya berbusa saya nggak tahu harus gimana,High
tolong adik saya jatuh dari motor dia nggak bisa bangun dan darahnya banyak banget cepat datang,High
ayah saya pingsan dan nafasnya terhenti sementara saya khawatir ini serangan jantung tolong,High
tolong anak saya pingsan tibatiba matanya nggak bisa fokus saya panik banget,High
ada orang pingsan di jalan saya nggak tahu harus gimana tolong bantu segera,High
kakek saya jatuh dan nggak sadar tubuhnya kaku banget saya takut ada patah tulang atau yang lain,High
tolong ibu saya kejangkejang dan gak sadar diri saya nggak bisa ngapangapain,High
tolong suami saya sesak nafas wajahnya udah mulai biru gimana caranya supaya dia bisa nafas lagi,High
tolong suami saya sesak nafas tapi masih bisa bicara pelan apakah ini asma akut,Medium
anak saya terjatuh dan tangannya bengkak saya nggak tahu apakah ini patah tulang atau cuma keseleo,Medium
ibu saya tibatiba pusing banget tapi dia masih bisa duduk dan bicara pelan apakah ini bahaya,Medium
tolong saya merasa mual dan pusing tapi masih bisa bergerak pelanpelan haruskah saya ke rumah sakit,Medium
suami saya merasa sesak nafas setelah olahraga dia bisa ngomong tapi napasnya tersengalsengal tolong cek,Medium
anak saya batuk terus dan kelihatannya kesulitan nafas tapi masih bisa main saya khawatir kenapakenapa,Medium
ibu saya lemas banget dan kelihatannya susah bergerak tapi masih bisa duduk harusnya gimana,Medium
tolong saya merasa sedikit sesak nafas dan dada saya sakit bisa bantu cek apa ini,Medium
suami saya mualmual dan kepalanya pusing dia masih bisa tidur dan bergerak tapi takut kalau makin parah,Medium
anak saya demam dan nggak mau makan tapi masih bisa main pelanpelan harus gimana,Medium
tolong saya cuma pusing sedikit setelah terlalu lama di luar tapi sekarang sudah agak mendingan,Low
anak saya sedikit batuk dan pilek tapi masih bisa mainmain dan makan dengan normal,Low
suami saya cuma sedikit sakit punggung setelah kerja berat tapi dia udah tidur dan lebih baik sekarang,Low
ibu saya sedikit lemas setelah jalan jauh tapi dia sudah minum air dan istirahat jadi kayaknya lebih baik,Low
tolong saya merasa sedikit mual setelah makan banyak tapi sudah agak mendingan setelah tidur sejenak,Low
saya sedikit alergi hidung saya mampet dan bersinbersin tapi sudah dikasih obat dan sekarang lebih enakan,Low
tolong saya cuma sedikit pegal setelah seharian kerja tapi sudah istirahat dan jadi lebih baik,Low
anak saya sedikit demam tapi sudah diberi obat dan tidur jadi nggak terlalu khawatir,Low
suami saya sedikit kedinginan setelah kehujanan tapi sudah mandi air hangat dan sekarang lebih nyaman,Low
tolong saya sedikit sakit kepala setelah stres tapi sudah minum air dan tiduran sebentar jadi lebih baik,Low
tolong anak saya batukbatuk dan sesak napas dia masih bisa bicara pelan tapi saya khawatir kenapakenapa,Medium
suami saya merasa pusing dan sesak nafas setelah kerja keras tapi masih bisa ngomong pelanpelan,Medium
ibu saya merasa mual banget setelah makan tapi masih bisa tidur takut kalau jadi keracunan,Medium
tolong saya mulai sesak napas setelah berlari tapi masih bisa duduk dan berbicara pelan,Medium
anak saya batuk terusterusan dan nggak bisa tidur saya khawatir dia kesulitan bernapas bisa cek,Medium
tolong saya cuma sakit tenggorokan sedikit setelah ngomong lama tapi sudah istirahat dan lebih baik,Low
anak saya agak demam setelah bermain di luar tapi sudah diberi obat dan sekarang lebih nyaman,Low
suami saya sedikit kelelahan setelah kerja berat tapi sudah tidur dan lebih baik sekarang,Low
ibu saya sedikit pusing dan lemas tapi sudah makan dan tidur jadi nggak terlalu khawatir,Low
tolong saya sedikit pegal setelah bekerja seharian tapi sudah dikasih salep dan sekarang lebih enak,Low
anak saya batuk sedikit tapi sudah diberi obat dan minum air banyak sekarang tidur dengan nyenyak,Low
suami saya sedikit mual setelah makan pedas tapi sudah minum air putih dan sekarang lebih nyaman,Low
ibu saya sedikit kembung setelah makan banyak tapi sudah tidur dan lebih baik sekarang,Low
tolong saya sedikit gatal setelah kena serbuk sari tapi sudah pakai salep dan sekarang lebih baik,Low
saya sedikit pusing setelah terlalu lama di depan layar komputer tapi sudah istirahat dan lebih baik,Low
tolong anak saya tibatiba kejangkejang dan nggak bisa berhenti saya takut banget,High
ibu saya jatuh dan kepalanya berdarah tolong segera datang dia nggak sadar,High
tolong saya kecelakaan motor tubuh saya terasa sakit parah dan sulit bergerak,High
ada yang pingsan di jalan darahnya keluar banyak saya nggak tahu apa yang harus dilakukan,High
suami saya terjatuh dan kakinya terlihat patah tolong segera datang untuk evakuasi,High
tolong anak saya nggak sadar matanya melotot dia nggak bisa bernapas dengan normal,High
suami saya pendarahan hebat darahnya nggak berhenti keluar dari hidung dan mulutnya,High
ibu saya pingsan dan tidak sadar tolong datang secepatnya saya nggak tahu harus gimana,High
tolong saya jatuh dari tangga punggung saya sakit banget dan nggak bisa bergerak,High
anak saya tersedak makanan saya takut dia tidak bisa bernapas tolong segera datang,High
tolong suami saya sesak napas setelah olahraga tapi dia masih bisa bicara pelan,Medium
anak saya demam tinggi dan tidak bisa tidur tapi masih bisa minum air dan makan sedikit,Medium
ibu saya merasa pusing dan matanya berkunangkunang tapi masih bisa duduk,Medium
suami saya merasa mual dan perutnya kembung tapi dia masih bisa duduk dan berbicara,Medium
tolong anak saya batuk dan hidungnya mampet dia merasa nggak nyaman tapi masih bisa bermain,Medium
saya merasa sesak napas sedikit dan dada terasa berat tapi saya masih bisa bicara,Medium
ibu saya sakit kepala sangat parah tapi masih bisa tidur dan minum obat,Medium
suami saya sedikit pusing dan merasa lemah tapi dia masih bisa bergerak pelan,Medium
tolong anak saya diare dan tidak mau makan dia tampak lemas tetapi masih bisa minum sedikit,Medium
anak saya merasa kedinginan dan badannya menggigil tapi dia masih bisa tidur,Medium
tolong saya sedikit pusing setelah lama di luar rumah tapi sudah minum air dan lebih baik,Low
suami saya hanya merasa sedikit lelah setelah bekerja sudah tidur dan sekarang lebih nyaman,Low
anak saya batuk ringan dan hidungnya tersumbat tapi masih bisa beraktivitas seperti biasa,Low
saya sedikit mual setelah makan tapi sudah diberi obat dan merasa lebih baik,Low
ibu saya merasa sedikit kedinginan setelah kehujanan sudah diberi selimut dan lebih baik,Low
tolong saya merasa sedikit pusing setelah lama duduk tapi sudah minum air dan sekarang lebih nyaman,Low
suami saya merasa pegal setelah beraktivitas seharian sudah tidur dan lebih nyaman sekarang,Low
tolong anak saya sedikit alergi hidungnya gatal dan bersin tapi sudah minum obat dan lebih baik,Low
saya sedikit sakit tenggorokan setelah banyak bicara tapi sudah diberi obat dan merasa lebih baik,Low
ibu saya sedikit mual setelah makan sudah diberi obat dan tidur siang sekarang lebih baik,Low
tolong ada yang pendarahan hebat dari telinga darahnya nggak berhenti keluar segera datang,High
tolong anak saya tibatiba jatuh pingsan dan tubuhnya kaku saya khawatir ini kejangkejang,High
suami saya tersedak dia nggak bisa bernapas dan tidak bisa bicara tolong datang cepat,High
tolong ada yang pingsan di depan rumah saya napasnya terengahengah dan sangat lemah,High
saya mengalami kecelakaan dada saya terasa sakit sekali dan susah bernapas tolong datang cepat,High
ibu saya merasa sesak napas dan pusing dia nggak bisa berdiri lama harus ke rumah sakit,Medium
tolong anak saya sedikit kejang tapi masih bisa bernapas meski tidak normal,Medium
suami saya merasa sakit di perutnya tapi masih bisa berjalan pelan perlu ambulans nggak,Medium
anak saya batuk parah dia nggak bisa tidur dan terusmenerus terbangun apa yang harus saya lakukan,Medium
tolong suami saya merasa dada seperti tertekan dan sesak napas tapi masih bisa bicara pelan,Medium
saya merasa sedikit pegal setelah beraktivitas sudah tidur dan lebih baik,Low
anak saya sedikit demam tapi sudah diberi obat dan lebih baik sekarang,Low
ibu saya merasa sedikit mual setelah makan tapi sudah diberi obat dan merasa lebih baik,Low
suami saya sedikit pusing tapi sudah minum air dan lebih enak sekarang,Low
tolong saya sedikit sakit kepala sudah tidur sejenak dan sekarang lebih baik,Low
anak saya sedikit kelelahan setelah berlarilari tapi dia sudah duduk dan minum air,Low
ibu saya sedikit cemas setelah mendengar suara keras tapi sekarang dia lebih tenang,Low
saya sedikit pusing setelah melihat layar komputer terlalu lama tapi sudah beristirahat dan lebih baik,Low
anak saya sedikit alergi setelah makan makanan pedas tapi sudah diberi obat dan lebih baik,Low
tolong saya merasa sedikit kedinginan tapi sudah diberi jaket dan merasa lebih nyaman,Low
tolong suami saya pendarahan hebat darah nggak berhenti keluar tolong datang segera,High
tolong anak saya terjatuh dari tempat tinggi dan nggak bisa bangun saya khawatir ada patah tulang,High
ibu saya pingsan tubuhnya kaku dan tidak bisa bergerak tolong segera datang,High
suami saya terjatuh di kamar mandi badannya terluka parah dan susah bernapas,High
tolong saya mendengar suara aneh di dada saya merasa sangat sesak dan kesulitan bernapas,High
tolong suami saya tibatiba jatuh pingsan dan nggak bisa bangun wajahnya pucat banget,High
anak saya kejangkejang saya nggak tahu harus gimana tolong segera datang,High
tolong saya kecelakaan motor tubuh saya luka parah dan susah bergerak cepat datang,High
ibu saya jatuh punggungnya sakit banget dan dia nggak bisa bergerak saya panik banget tolong segera,High
tolong saya sesak napas banget dan gak bisa bernapas dengan normal harus gimana,High
kakek saya tibatiba lemas dan pingsan saya nggak tahu apa yang harus dilakukan,High
tolong anak saya terjatuh dan kepalanya berdarah dia nggak sadar sama sekali,High
suami saya pendarahan parah darah nggak berhenti keluar tolong datang cepat,High
tolong anak saya nggak bisa bangun dia kesulitan bernafas wajahnya biru,High
ada yang pingsan di jalan darahnya keluar banyak dan saya nggak tahu harus ngapain,High
tolong saya pusing banget dan tubuh saya terasa lemas saya nggak bisa bergerak normal,Medium
anak saya masih batuk dan sesak napas tapi masih bisa bicara pelan perlu ambulans nggak,Medium
suami saya tibatiba demam tinggi dan kelihatan lemas banget tapi masih bisa bicara,Medium
ibu saya kesakitan di dada nggak parah sih tapi terusterusan rasanya seperti sesak,Medium
tolong saya nggak bisa berhenti batuk dan tubuh saya panas banget tapi masih bisa duduk,Medium
anak saya muntahmuntah terus tapi masih bisa bicara perlu ambulans nggak,Medium
suami saya merasa pusing tapi dia masih bisa berdiri apakah ini perlu perhatian medis,Medium
ibu saya sesak napas dan badannya lemas tapi masih bisa bergerak pelan harus ke rumah sakit,Medium
tolong saya merasa sesak nafas setelah olahraga dada saya sakit sedikit tapi masih bisa bicara,Medium
tolong anak saya diare terus dan kelihatannya lemas tapi masih bisa minum sedikit,Medium
tolong saya sedikit pusing setelah beraktivitas tapi sudah istirahat dan lebih baik sekarang,Low
suami saya cuma kelelahan setelah bekerja sekarang dia udah tidur dan lebih nyaman,Low
anak saya sedikit demam tapi udah diberi obat dan sekarang dia tidur dengan nyenyak,Low
tolong saya sedikit mual setelah makan berat tapi sudah minum air dan lebih baik,Low
ibu saya sedikit kelelahan setelah jalan jauh sudah diberi obat dan lebih baik sekarang,Low
tolong saya sedikit pusing setelah beraktivitas seharian tapi sudah tidur sebentar dan lebih enak,Low
anak saya sedikit pilek tapi masih bisa makan dan main seperti biasa,Low
suami saya merasa sedikit pusing setelah lama berdiri tapi sudah duduk dan lebih baik sekarang,Low
tolong saya sedikit sakit tenggorokan tapi sudah diberi obat dan lebih enak sekarang,Low
anak saya sedikit alergi hidungnya mampet dan bersinbersin tapi sudah minum obat dan lebih baik,Low
tolong suami saya susah bernafas dan terasa sesak di dada tapi dia masih bisa bicara pelan,Medium
ibu saya tibatiba merasa pusing banget matanya seperti berputar harus ke rumah sakit nggak,Medium
tolong anak saya kesulitan bernafas setelah terkena debu saya takut ini asma,Medium
tolong saya tibatiba merasa sakit di dada seperti tertimpa sesuatu saya nggak tahu harus gimana,Medium
suami saya sesak napas tapi masih bisa bergerak pelan apakah saya perlu panggil ambulans,Medium
ibu saya merasa sedikit kedinginan setelah kehujanan sudah diberi selimut dan sekarang lebih baik,Low
tolong saya cuma merasa sedikit pegal setelah bekerja tapi sudah istirahat dan lebih nyaman,Low
anak saya sedikit batuk dan pilek tapi sudah diberi obat dan sekarang lebih baik,Low
tolong saya sedikit pusing setelah duduk lama tapi sudah minum air dan sekarang lebih baik,Low
ibu saya sedikit sakit kepala tapi sudah diberi obat dan sekarang lebih nyaman,Low
anak saya sedikit pusing setelah lama beraktivitas tapi sudah istirahat dan kelihatannya lebih baik,Low
suami saya sedikit mual setelah makan berat tapi sudah diberi obat dan sekarang lebih baik,Low
saya sedikit pusing setelah lama berdiri tapi sudah duduk dan merasa lebih baik,Low
tolong saya merasa sedikit pusing setelah terlalu lama melihat layar tapi sekarang lebih baik,Low
anak saya sedikit alergi kulitnya merah dan gatal tapi sudah diberi salep dan lebih baik,Low
tolong ibu saya pendarahan banyak saya nggak bisa berhenti khawatir datang cepat,High
anak saya nggak sadar dan mulutnya berbusa saya panik banget tolong segera datang,High
kakek saya jatuh dan nggak bisa bangun dia kesulitan bernapas tolong datang cepat,High
tolong ada yang pingsan dan wajahnya sudah pucat darah keluar dari hidungnya,High
tolong saya kecelakaan dan punggung saya terasa sangat sakit tolong datang cepat,High
tolong suami saya kejangkejang tubuhnya kaku dan gak bisa gerak harus gimana,High
ada yang pingsan di depan rumah saya nggak tahu apa yang harus dilakukan tolong datang cepat,High
ibu saya jatuh dari tangga badannya nggak bergerak sama sekali cepat datang tolong,High
tolong anak saya tibatiba terjatuh dan nggak bisa bangun kepala dia kayaknya berdarah cepat ya,High
tolong ada yang pendarahan parah di jalan tubuhnya kaku banget nggak bergerak harus segera ditolong,High
tolong saya pingsan dan nggak bisa bergerak rasanya sakit banget bisa datang segera,High
tolong ada yang sesak napas hebat wajahnya sudah biru saya takut dia mati tolong cepat,High
suami saya pingsan setelah minum obat dia nggak sadar saya khawatir ini overdosis,High
tolong anak saya kejangkejang dan sulit bernapas saya nggak tahu harus berbuat apa,High
kakek saya jatuh napasnya susah dan badannya kaku dia nggak sadar sama sekali tolong datang cepat,High
tolong saya rasa saya pusing banget dan kepala saya berputar tapi masih bisa jalan pelanpelan,Medium
ada yang sedikit pingsan tapi dia masih bisa bicara pelanpelan saya nggak tahu apakah dia butuh ambulans,Medium
ibu saya kesakitan banget di perutnya tapi masih bisa ngomong dan bergerak pelan apakah ini darurat,Medium
tolong saya merasa sesak nafas dan dada saya sakit tapi saya masih bisa bicara apakah ini serius,Medium
anak saya batuk terusterusan dan sesak nafas tapi masih bisa bergerak harus gimana,Medium
tolong saya tibatiba merasa lemas dan pusing tapi masih bisa duduk harus kemana,Medium
suami saya sesak nafas setelah olahraga masih bisa bicara tapi kelihatannya kesulitan bernafas,Medium
anak saya muntahmuntah terus tapi masih bisa duduk dan bicara pelan apakah ini berbahaya,Medium
tolong saya cuma capek banget setelah kerja seharian badan saya pegalpegal,Low
ibu saya cuma sedikit pusing tapi sudah diberi obat dan lebih enak sekarang,Low
tolong anak saya demam ringan tapi sudah diberi obat dan sekarang dia tidur dengan nyenyak,Low
saya cuma merasa sedikit mual setelah makan terlalu banyak tapi sudah istirahat dan merasa lebih baik,Low
suami saya sedikit pusing setelah makan siang tapi sudah tidur dan kelihatannya lebih baik,Low
tolong saya sedikit pusing setelah beraktivitas seharian tapi sudah minum air dan sekarang lebih baik,Low
anak saya batuk sedikit tapi sudah diberi obat dan sekarang dia tidur dengan nyenyak,Low
saya cuma sedikit pusing setelah lama duduk sudah bergerak pelanpelan dan sekarang lebih baik,Low
suami saya sedikit kelelahan setelah bekerja keras tapi sudah minum air dan sekarang lebih nyaman,Low
ibu saya merasa sedikit lelah setelah berjalan jauh tapi sudah istirahat dan sekarang lebih nyaman,Low
tolong anak saya batukbatuk terus dan tubuhnya panas saya khawatir kenapakenapa,Medium
ibu saya merasa sangat lemas dan pusing saya takut ini tandatanda stroke harus gimana,Medium
suami saya sesak nafas setelah olahraga dia masih bisa bicara pelan tapi napasnya sangat pendek,Medium
anak saya masih batukbatuk dan sesak nafas saya khawatir ini asma atau infeksi tolong datang,Medium
tolong saya cuma merasa sedikit mual setelah makan siang tapi sudah tidur sebentar dan lebih baik,Low
anak saya sedikit batuk dan pilek tapi masih bisa makan dan main seperti biasa,Low
suami saya merasa sedikit pusing setelah terlalu lama berdiri tapi sudah duduk dan lebih baik sekarang,Low
ibu saya sedikit kedinginan setelah kehujanan tapi sudah dikasih selimut dan lebih nyaman,Low
tolong saya sedikit sakit tenggorokan tapi sudah diberi obat dan lebih enak sekarang,Low
anak saya sedikit alergi hidungnya mampet dan bersinbersin tapi sudah minum obat dan lebih baik,Low
suami saya merasa sedikit pusing setelah kerja keras tapi sudah minum air dan lebih nyaman,Low
ibu saya sedikit kelelahan setelah jalan jauh tapi sudah tidur dan lebih baik sekarang,Low
tolong saya sedikit pegal setelah bekerja seharian tapi sudah dikasih salep dan lebih enak,Low
anak saya sedikit demam tapi sudah diberi obat dan tidur jadi lebih baik,Low
tolong anak saya pingsan dan sudah tidak bergerak saya takut dia tidak akan sadar lagi,High
ibu saya terjatuh dan terlihat sangat kesakitan tidak bisa bergerak dan mulai pingsan tolong cepat datang,High
tolong teman saya jatuh dari pohon dan tidak bisa bergerak kepalanya terluka parah dan darah banyak,High
ada orang yang pingsan di tengah jalan wajahnya mulai membiru dan tidak bergerak kami butuh bantuan,High
tolong saya merasa pusing dan sedikit mual setelah makan tapi masih bisa berbicara dan berjalan pelan,Medium
suami saya merasa sedikit sesak napas setelah berjalan jauh tapi dia masih bisa duduk dan minum air,Medium
anak saya merasa sedikit demam setelah beraktivitas dia tidur dan bisa minum sedikit air,Medium
ibu saya merasa sedikit pusing setelah cuaca panas tapi dia masih bisa duduk dan berbicara,Medium
tolong saya sedikit batuk setelah keluar rumah tapi sudah diberi obat dan sekarang lebih baik,Low
suami saya sedikit pegal setelah bekerja terlalu lama tapi sudah diberi salep dan tidur dengan nyaman,Low
anak saya sedikit alergi setelah makan buah tapi sudah diberi obat dan tidur lebih nyenyak,Low
